Fragment,Count
NC12OC(O)=NC(O)(O1)N2N=NN(O)O,1
N=C(O)ON=NC1(O)OC2(N)ON(O)N12,1
[13*]C1(O)OC2(O)ON(N)N12,1
OC1=NC2(O)NC(O)(N=NON(O)O)N12,1
NC12OC(=O)N1C(O)(O)N2N(O)N=NO,1
N=C(O)ON=NC1(O)NN2NC(O)(O2)O1,1
O=C1N=NNC2(O)NC(O)(NN(O)O2)O1,1
NC12N=NON(O)OC(N)(N1)OC(=O)O2,1
NC12NC(O)(NC(=O)O1)ON(O)N=NO2,1
ON(O)NC1(O)NC2(O)N=C(N=NO1)O2,1
NC1(N=C(O)O)ON=NN2NC(O)(O2)O1,1
OC(O)=NC1(O)NN=NN2OC(O)(N1)O2,1
NC1(N2N(O)OC2(O)O)N=NOC(O)=N1,1
NC1(O)ON(O)N1C1(O)N=NOC(=O)N1,1
NN(O)ON=NC1(O)OC2(O)N=C(O)N12,1
N=C1OC2(O)ON(N)N2C(O)(O)N1N=O,1
N=NN1C(=O)NC2(O)NN(O2)OC1(O)O,1
N=C1OC2(N)N=NN(N(O)O)C(O)(O1)O2,1
NN(O)N1C2(O)NC1(O)N(N=O)C(=O)O2,1
[5*]N1C2(O)NN(N)N(N=O)C1(O)O2,1
NC12NC(O)(NC(=O)N1N=O)ON(O)O2,1
NC12OC(=O)NC(N)(O1)N(N=O)N(O)O2,1
[13*]C1(N)OC2(O)NN(N2)N1N=O,1
[13*]C1(O)OC2(N)ON(O2)N1C#N,1
NN1N=NOC(O)(O)OC2=NC(O)(N1)O2,1
[13*]C12NC(O)(N1)ON(N)N2N=O,1
NC1(O)ON2NC(O)(O2)N1N=NC(=O)O,1
NN(O)N=NN1C(O)(O)OC2=NC1(O)O2,1
N=C1OC(O)(O)N2N=NN(O)OC2(N)O1,1
OC1=NC2(O)ON(O)N2C(O)(O)N=NN1,1
NC1=NN=NC(O)(O)ON2OC(N)(O1)O2,1
NC1(N)NN2OC(O)(OC(=O)N=NO1)O2,1
NC12NN(O)ON=NC(O)(O)N=C(O1)O2,1
NC1(N)N=NON(O)OC2(O)N=C(O1)O2,1
NC(=O)N(N=O)C12ON(N)OC(N)(O1)O2,1
[13*]C1(O)OC2(ON(N)N2C#N)O1,1
[13*]C1(N)N2N=NN(O)N1C2(O)O,1
NN1ON=NC(O)(O)N1C1(O)NC(=O)O1,1
[3*]OC1=NC(N)(O)ON=N1,1
N=C1OC(O)(NN2NN=NC(O)(O)O2)O1,1
[13*]C1(O)ON2N=NNC(O)(O)N21,1
[13*]C1(O)NC2(O)ON(N)N=NN12,1
[13*]C1(O)NC2(O)ON(O)N=NN12,1
[13*]C1(O)N=NNC(=O)N1,1
NC1(O)ON(O)N1C1(O)N=NNC(=O)O1,1
[13*]C1(O)N=C=NN(N)O1,1
O=C1N=NNC2(O)OC(O)(NN(O)O)N12,1
OC1=NN=NC2(O)OC(O)(NN(O)O)N12,1
[13*]C1(O)N=C2NN=NC(O)(N1)O2,1
[13*]C1(O)NN2N=NOC(N)(O2)O1,1
[13*]C1(O)ON2ON=NC(N)(O2)O1,1
NC1(O)NC(=O)ON=NC2(O)NN(O1)O2,1
N=C(NN=O)OC(N)(O)N1N2OC1(O)O2,1
NN1N=NOC2(O)OC(=O)OC(N)(O)N12,1
[13*]C1(N)ON=NN(O)O1,1
[13*]C1(N)N2C(=O)N1C2(O)O,1
[13*]C1(N)N=NOC(=O)O1,1
NC1(O)NN(NC2(O)N=NOC(=O)O2)O1,1
O=C1ON=NC(O)(NN2NC(O)(O)N2)O1,1
OC1=NN=NC(O)(NN2NC(O)(O)O2)O1,1
[13*]C1(O)OC2=NC(N)(N)N21,1
[13*]C1(O)ON2OC(N)(O)N21,1
[13*]C1(N)NN(ON=N)O1,1
[13*]C1(N)NC(=NN=O)O1,1
[13*]C1(N)OC2(ON(O)N2N=N)O1,1
NN=NC1=NC(O)(NN2OC(O)(O)O2)O1,1
[5*]N1C(=N)N(N=O)C1(O)O,1
NN1OC(O)(N=C2NC(O)(O)N2N=O)O1,1
[13*]C1(O)NC(=O)N1N=N,1
[13*]C1(N)NN(O)N1N=O,1
[13*]C1(N)OC2(O)N(C#N)N(O)N12,1
[13*]C1(O)NN2OC(O)(N1)N2N=O,1
[13*]C1(O)NN2OC(O)(O1)N2N=O,1
O=NN1C(=O)NC12NC(O)(NN(O)O)O2,1
[13*]C1(O)N=C(NN=O)N1,1
[13*]C12NC(N)(ON(ON=N)O1)O2,1
[13*]C12ON(N=NO)NC(N)(O1)O2,1
[13*]C12NC(O)(NN(NN=N)O1)O2,1
[13*]C12NC(O)(ON(N=NN)O1)O2,1
N=NON1NC2(N=C(N)O)OC(O)(O1)O2,1
[13*]C12NC(NN(O)ON=O)(O1)O2,1
[3*]ON(N)ON=N,1
NC(O)=NC12OC(NN(O)NN=O)(O1)O2,1
[13*]C12NN(O1)N2N=O,1
[1*]C(=O)N(N(O)O)N1N=C=N1,1
[3*]ON(OC1=NN=N1)OC(N)(N)O,1
[3*]ON(OC1=NN=N1)OC(N)(O)O,1
[3*]ON(NC1=NN=N1)OC(O)(O)O,1
[3*]OC(O)=NC(O)(O)O,1
[1*]C(=O)Nn1nn[nH]1,1
NC(=O)n1c(=O)[nH]n1ON=NC(O)(O)O,1
N#CON1N(C(N)=O)N(O)N1C(O)(O)O,1
N=c1[nH]n(ON=O)n1C(O)=NC(O)(O)O,1
[13*]C12NC(NN(O)O)(N1)O2,1
N=C1NC2(N1)ON(NN=O)OC(O)(O)O2,1
NN1NC2(O1)ON(N=C=O)OC(N)(O)O2,1
N#CNN1NC(O)(O)OC2(O1)ON(N)O2,1
O=C1N=NOC2(NN(O)O)NC(O)(N1)O2,1
[13*]C12N=NNC(=O)OC(O)(N1)O2,1
[13*]C12NC(O)(NN(N)N=NO1)O2,1
[13*]C12NC(O)(NN(O)N=NO1)O2,1
[13*]C1(N)NC2(N1)ON(O)O2,1
[13*]C1(O)NC2(N1)ON(N)O2,1
[13*]C12NC(N)(N1)ON(NN=O)O2,1
[5*]NC(=N)N=NN,1
NC1(NN(O)ON=O)OC2(N=C(O)N2)O1,1
[13*]C1(O)NC2(NC(=O)O2)N1,1
[13*]C1(O)OC2(N=C(O)N2)O1,1
NN(ON=O)N1C2(N)OC1(N=C(O)O)O2,1
[13*]C12N=C(ON=O)OC(N)(N1)O2,1
[13*]C12OC(N=NN)=NC(N)(O1)O2,1
[13*]C12NC(O)(NC(=NN=O)O1)O2,1
[13*]C12OC(NN=O)=NC(O)(O1)O2,1
[13*]C1(O)OC2(ON(O)O2)O1,1
N=C1OC(=N)N(C(O)(O)O)N(NN=O)O1,1
[9*]n1c(=N)on(N)on1N=C=O,1
[9*]n1c(=N)on(O)on1N=C=N,1
NC(O)(O)N=C1OC(N=NO)=NN(O)O1,1
NN1N=C(OC(O)(O)O)N=C(N=NO)O1,1
ON=NC1=NN(O)N=C(NC(O)(O)O)O1,1
ON=NC1=NC(NC(O)(O)O)=NN(O)O1,1
N#CN=c1on(N)[nH]n(OC(O)(O)O)o1,1
N#CN=c1[nH]n(O)on(NC(O)(O)O)o1,1
N=c1on(N=C=O)n1N(O)OC(N)(O)O,1
NC(N)(O)N=C1OC(=O)ON(N=NO)O1,1
NC(O)(O)OC1=NC(=O)NN(N=NO)O1,1
NC(O)(O)NC1=NC(=O)ON(N=NO)O1,1
N=NNN1N=C(OC(O)(O)O)N=C(O)O1,1
[14*]c1nn(N)on(N=C=O)[nH]1,1
[3*]OC(=N)OC([8*])(N)O,1
N=C(O)OC(O)=NC(O)(O)Nn1nno1,1
N=C(O)N=C(O)OC(O)(O)Nn1nno1,1
[10*]N1C(=O)OC(N)(O)N(N=N)N1O,1
N#CN=c1[nH]n(OC(O)(O)O)[nH]n(O)o1,1
O=C=Nn1[nH]c(=O)n1N(O)NC(O)(O)O,1
N#CN(n1nc(NN(O)O)o1)C(O)(O)O,1
N=C=Nc1nn(N(N(O)O)C(O)(O)O)o1,1
[3*]On1oc(=NN=O)n1[9*],1
[9*]n1c(=NN=N)on1N=C(O)O,1
NN(N=C1N=C(ON=O)N1)OC(O)(O)O,1
[14*]c1nn(ON(O)OC(O)(O)O)[nH]1,1
N=NOn1nc(N=C(N)OC(O)(O)O)o1,1
N=C=NN1ON(NC(=N)OC(O)(O)O)O1,1
[10*]N1C(=O)OC(=O)ON1N=NN,1
N#COn1oc(=NN(N)OC(N)(O)O)o1,1
N=NN(C1=NC(=O)ON(O)N1)C(O)(O)O,1
N=NN(N1OC(=O)N=C(O)O1)C(N)(O)O,1
NN1OC(=NN=O)N=C(O)N1C(O)(O)O,1
NC1=NC(=NN=O)ON(O)N1C(O)(O)O,1
[10*]N1C(=O)NN(ON=O)OC1=O,1
NC(O)(O)N1C(=NN=O)NC(=O)ON1O,1
[10*]N1C(=O)NC(=N)ON1ON=O,1
NC(O)(O)N1C(O)=NC(O)=NN1ON=O,1
[1*]C(=O)NN1NN(N=C=N)O1,1
O=C1OC2(NN(O)N=NO)NC(O)(O)N12,1
[13*]C12N=C(O)N1C(O)(O)N2,1
[13*]C12NN(N1)OC(O)(O)N2,1
[13*]C12N=C(NC(N)(O)N1)O2,1
[13*]C12NC(=NC(O)(O)O1)N2,1
[13*]C12N=C(N1)N2N=O,1
[3*]OC(N)(O)ON(O)O,1
[13*]C12N=NNN(O1)O2,1
NC1(O)NN(O)NC2(N=C(ON=O)O2)O1,1
ON=NC1=NC(O)(O)OC2(N1)NN(O)O2,1
N=NNC1=NC2(O1)ON(N)OC(O)(O)O2,1
NN=NC1=NC2(O1)ON(O)NC(O)(O)O2,1
NN=NN1OC2(OC(=O)OC(N)(N)O2)O1,1
NN=NN1OC2(OC(=O)NC(N)(O)O2)O1,1
O=NNN1OC2(NC(=O)NC(O)(O)N2)O1,1
N#CON1NC2(NN(O)NC(O)(O)O2)O1,1
N=C(O)NN=NC12ON(O)NC(O)(O1)O2,1
N=C1OC2(N)NC(N=NON(O)O)(O1)O2,1
[13*]C12N=C(N)OC(N)(O1)O2,1
NN1NC(O)(O)OC2(NC(=NN=O)O2)O1,1
[13*]C12NN(N1)N2N=O,1
ON(NC(O)(O)O)NC12N=NN=C(O1)O2,1
OC(=NC12NN(N=NO1)N2)OC(O)(O)O,1
[13*]C12N=NNN(N1)O2,1
N=NON1NC2(N1)OC(=NC(O)(O)O)O2,1
O=NNN1NC2(N=C(OC(O)(O)O)N2)O1,1
N#CNN1OC2(NN(OC(N)(O)O)O2)O1,1
NN1OC2(N(N=O)C(=O)O)OC(N)(O)N12,1
O=C(O)N=NNC12NN(O)N1C(O)(O)O2,1
[13*]C12ON(N)N1C(O)(O)O2,1
NN(O)ON=NC12N=C(OC(O)(O)N1)O2,1
[5*]N1C(N)(N)OC12ON(O)N2N=O,1
N=C(N)N1C(O)(O)OC12N=NON(O)O2,1
O=NN1C(=O)NC12NC(O)(O)NN(O)O2,1
NC1(O)ON(O)OC2(N=NNC(O)=N2)O1,1
NN1OC(O)(O)NC2(N=NOC(O)=N2)O1,1
O=C1NC2(N=NO1)NC(O)(O)NN(O)O2,1
NN1NC(O)(O)NC2(ON=NC(=O)O2)O1,1
NN1OC(O)(O)OC2(N=C=NN(O)N2)O1,1
[13*]C12NC(N)(O)N1C(=O)O2,1
O=NN1N(NC(O)(O)O)OC12N=C(O)N2,1
N#CN1N(OC(N)(N)O)OC12ON(O)O2,1
NC(O)(O)ON1N=NOC2(NC(=O)N2)O1,1
N=C1OC2(NN=NN(OC(O)(O)O)N2)O1,1
O=C1NC2(N1)ON=NN(NC(O)(O)O)O2,1
[3*]ON(NC(N)(N)O)ON=O,1
N=NN1C(O)=NC(O)(O)OC12NN(O)O2,1
O=C1NN=NC2(NN(O)O2)OC(O)(O)N1,1
NC1(N)ON(O)N=NOC2(NC(=O)O2)O1,1
NC1(NN(O)O)NC2(N=NOC(=O)O2)O1,1
[3*]OC(N)(N)OC(=N)ON=N,1
[3*]OC(O)(O)NN(O)N=C=O,1
[13*]C12NC(O)(O)N1N(O)N2N=O,1
N=NN1N2OC(N)(O)OC1(N=C(O)O)O2,1
[13*]C12NN=NN(N1)OC(N)(O)O2,1
NN1OC2(N=C(ON=O)OC(N)(O)N2)O1,1
NC1(O)N=C(NN=O)OC2(N1)ON(O)O2,1
N=NOC1=NC2(ON(O)O2)OC(N)(O)N1,1
N=NOC1=NC2(NC(O)(O)O1)ON(N)O2,1
NN1N=C=NC2(NC(O)(O)O1)ON(O)O2,1
[13*]C1(N)OC2(N=NNN(N)O2)O1,1
[13*]C1(N)OC2(N=NNN(O)O2)O1,1
[13*]C12OC(O)(O1)N2N(N)O,1
[5*]N1C2([13*])NC1(O)O2,1
N=NON(O)NC12OC(O)(O1)N2C(=N)O,1
[13*]C12NC(O)(NN(O)O1)N2,1
[13*]C12NC(O)(N1)ON(O)O2,1
NN1OC2(O)NC(N=C(O)N=NO)(O1)O2,1
[13*]C12NN(N)OC(O)(O1)O2,1
N=NN1N(OC(O)(O)O)NC12N=C(O)O2,1
NC12N=C(O)NC(NN(O)ON=O)(O1)O2,1
[13*]C12N=C(O)OC(N)(O1)O2,1
[13*]C12N=C(N)OC(O)(N1)O2,1
[13*]C12NC(O)(NC(=O)O1)O2,1
[13*]C1(O)NC2(NN(NN=O)O2)N1,1
NC(O)(O)NN(O)N=C=NC12ON(O1)O2,1
NC(N)(O)N1N(O)N(N=O)C12OC(=O)O2,1
[13*]C12N=NN1N(OC(O)(O)O)N2,1
NC(N)(O)NN1OC2(OC(=O)O2)N1N=O,1
N=NON(O)NC12NC(N)(OC(=O)O1)O2,1
[13*]C1(O)NC(=O)N=C(O)N1N=N,1
[13*]C1(O)N=C(N)NN(O)N1N=O,1
N#CN1N(O)NC(=O)OC1(O)NN(O)O,1
[13*]C1(N)N=NOC(O)=NN(O)O1,1
[13*]C1(N)NN=NC(=O)ON(O)O1,1
[13*]C1(O)N=NOC(O)=NN(O)O1,1
[13*]C1(O)N=NOC(=O)ON(N)N1,1
[13*]C1(N)NN=NC(=N)OC(=O)O1,1
N#CON(O)N=C(O)OC(N)=NN(O)O,1
O=C1NN=NC(O)(NN(O)O)NC(=O)O1,1
[13*]C1(O)NN=NC(=O)N=C(O)N1,1
[13*]C1(N)N=NNN(O)N=C(O)O1,1
[13*]C1(O)NC(O)=NN(N)N=NO1,1
[13*]C1(O)N=NON(O)NC(=N)O1,1
[13*]C1(O)N=NON(O)N=C(N)O1,1
[13*]C1(O)ON(O)N1C(=N)ON=N,1
O=NNC(=O)N1N(O)NC1(O)N=C(O)O,1
[1*]C(=O)N1N(N)OC1(O)NN(O)O,1
N=C1OC(=O)NN=NC(O)(NN(O)O)O1,1
[1*]C(=O)N=NON(N)OC(=N)O,1
[3*]OC(O)=NN=NN(N)O[3*],1
[1*]C(=O)N=NON(N)O[3*],1
[3*]ON(N)N=NNC(O)=NC(=O)O,1
[3*]OC(=N)ON=NN(O)N=C(N)O,1
[3*]OC(=N)ON=NN(O)N=C(O)O,1
[1*]C(=O)N=NNN(O)NC(=O)O,1
[5*]NC(=N)N=C=NN(O)ON(O)O,1
[13*]C1(O)N=NN1N(O)N=C(O)O,1
N=C1OC(=O)OC(O)(NN(N)O)N1N=O,1
[13*]C1(O)N(C#N)N(O)N1N(O)O,1
[13*]C1(O)NN=NC(=O)N1N(O)O,1
[5*]N1C(O)=NN=NC1(O)NN(O)O,1
[13*]C1(O)N=C=NN(O)N1C(N)=O,1
[13*]C1(N)NN(O)OC(=O)N1N=N,1
[13*]C1(N)ON(O)N=C(O)N1N=N,1
[13*]C1(O)NN(O)OC(=N)N1N=O,1
[13*]C1(O)ON(O)N=C(O)N1N=O,1
[13*]C1(O)NN(O)N=C(O)N1N=O,1
N=NN1C(=O)N(N(O)O)C1(O)N=C(O)O,1
[3*]ON(O)N(N=O)C1(O)N=C(O)N1,1
NC1=NC(O)(N=NOC(O)=NN(O)O)O1,1
[3*]OC(O)=NN=NC1(O)NN(N)O1,1
NC(N=C=NC1(O)ON(O)O1)=NN(O)O,1
[1*]C(=O)N=C=NC1(O)NN(O)N1,1
NN(N=C(O)O)ON=NC1(O)N=C(O)O1,1
[3*]ON(O)N=NNC1(O)NC(=N)O1,1
[3*]ON(O)N=C=NC1(O)NN(N)O1,1
NN(O)N(C(O)=NN=O)C1(N)OC(=O)O1,1
[13*]C1(O)N=C(O)N1N(O)ON=N,1
[5*]N([5*])C(=N)ON=O,1
N#CNN(O)N(N(N)O)C1(O)OC(=O)O1,1
NN(N=C=O)N(C(=O)O)C1(N)ON(O)O1,1
N#CON(O)N(C(=O)O)C1(N)ON(N)O1,1
N=C(O)N(N(O)N=C=O)C1(N)ON(O)O1,1
NN1NC(O)(N(C(=O)O)N(O)N=C=O)O1,1
N=NN=C(O)ON(O)NC1(N)OC(=O)O1,1
[3*]ON(O)N=C(N)ON=N,1
[1*]C(=O)NN(N)NC1(O)NC(=O)O1,1
[5*]N([5*])C(O)=NN=O,1
[13*]C1(O)OC(=N)N1N(O)NC#N,1
[13*]C1(O)NC(=O)N1N(O)NC#N,1
[13*]C1(N)ON(NC(=N)ON=O)O1,1
[13*]C1(N)ON(NC(=O)N=NO)O1,1
[3*]ON1NC([13*])(N)N1,1
[13*]C1(O)ON(OC(=N)N=NN)O1,1
[13*]C1(N)NC(=NC(=N)ON=O)O1,1
[3*]OC1=NC(O)(NN(N)O)N1,1
[13*]C1(O)NC(=NC(=O)N=NO)N1,1
N=NN(N(O)NC(=O)O)C1(N)OC(=O)O1,1
[13*]C1(O)ON(OC(O)=NC#N)O1,1
[13*]C1(O)OC(=NN(O)N=NO)O1,1
[13*]C1(O)N=C(ON(O)NN=N)O1,1
O=NON(O)NC1=NC(O)(N=C(O)O)N1,1
[13*]C1(O)ON(NN(O)OC#N)O1,1
[13*]C1(O)NN(NN(O)NC#N)O1,1
N=C(NN(O)O)N(N=O)C1(N)OC(=O)O1,1
N=NN(C(=O)NN(O)O)C1(O)N=C(O)O1,1
NC1(N(N=O)C(O)=NC(=O)O)NN(O)O1,1
N#COC(=N)ON1OC(O)(NN(N)O)O1,1
[13*]C12NN(N)OC(=O)NC(O)(O1)O2,1
O=C=NC12NN(O)ON(O)OC(O)(N1)N2,1
OC(O)=NC(O)(O)N(N(O)O)N1N=C=N1,1
[3*]OC(N)(O)OC(=N)O,1
[3*]On1nn[nH]1,1
[3*]OC(N)(O)OC(N)=Nn1nno1,1
[3*]OC(O)(O)N(N=N)n1[nH]c(=O)[nH]1,1
NN(N)OC(O)(O)N=NOC1=NC(=O)O1,1
N=c1[nH]n(N=NOC(O)(O)N=C(O)O)o1,1
N=C(O)OC(=N)N=NN=C(O)ON(O)O,1
[10*]N1C(=O)N=C1NN=O,1
[9*]n1c(O)nn1N=NO,1
N=C(N)OC(O)(O)N1N(O)ON1N=C=O,1
NN(O)OC(O)(O)OC1=NC(NN=O)=N1,1
O=NNC1=NC(OC(O)(O)NN(O)O)=N1,1
[5*]NC(N)(O)NN1ON(N=C=O)O1,1
N=C(O)ON(OC(=N)O)N1N=NC1(O)O,1
[3*]ON1N(N=O)C(O)(O)N1C(=N)N,1
[5*]NC1=NN=NC(O)(O)N1N(O)O,1
[5*]NC(O)(O)N=C=NN1ON(O)O1,1
NC1(O)NC2(N=C=O)NN(ON(O)O2)O1,1
N=C=NC12NN(O)ON(N1)OC(O)(O)O2,1
[13*]C12NC(O)(O)NN(O)N=C(O1)O2,1
ON=NC12NC(O)(O)NN(O)N=C(O1)O2,1
[13*]C12NN(OC(=O)NC(N)(N)O1)O2,1
[13*]C12NC(N)(O)N=C(O)ON(O1)O2,1
[13*]C12ON(ON(O)NC(N)(N)O1)O2,1
[13*]C12NN(NN(O)OC(N)(O)O1)O2,1
N=C=NC12NN(ON(O)OC(N)(O)O1)O2,1
[13*]C12NC(=N)NN(O)NC(O)(O1)O2,1
N=NNC12OC(O)(O1)N2N(O)N=C(O)O,1
[13*]C12OC(N)(O1)N2N(N)ON(O)O,1
N=NNC12ON(NC(N)=O)OC(O)(O1)O2,1
[13*]C12NN(ON(O)O)OC(N)(N1)O2,1
[13*]C12NC(O)=NN(O)OC(N)(N1)O2,1
NC12NN(O)OC(O)=NC(NN=O)(O1)O2,1
NC12ON(O)NC(O)=NC(NN=O)(O1)O2,1
O=NNC12NC(=O)ON(O)OC(O)(N1)N2,1
NN=NC12NC(O)(N1)ON(O)OC(=O)O2,1
NN1ON2NC(N=C=O)(N2)OC(O)(O)O1,1
O=NN=C(N=C1NC(O)(O)N1)ON(O)O,1
N#COC(=NN1OC(N)(O)O1)ON(N)O,1
[3*]ON(N=NO)OC1=NC(O)(O)N1,1
N#CON(N=C(O)O)NN1OC(N)(O)O1,1
NN(O)N1C(=NN=O)OC(O)=NC1(O)O,1
O=C=NC1=NN(O)NC(O)(O)N1N(O)O,1
N=C1NN(ON=O)N(C(=O)O)C(N)(O)O1,1
N=NON1OC(O)=NC(N)(O)N1C(=O)O,1
O=NNN1NC(O)=NC(O)(O)N1C(=O)O,1
[5*]N1C(=NN(O)O)N=NOC1(N)O,1
N=C1NC(N)(O)N=C(O)ON(ON=O)O1,1
N=C1ON(N=NN)OC(=O)OC(N)(O)O1,1
O=C1NN(N=NO)OC(=O)NC(O)(O)N1,1
N=C1ON(N=NN)NC(=O)OC(O)(O)O1,1
N=C1NN(N=NO)OC(=O)OC(O)(O)N1,1
NN1NN(N=C=O)OC(=O)OC(N)(O)O1,1
NN1NC(O)(O)OC(=O)NN(N=C=O)O1,1
[5*]NC(O)(OC(=N)O)On1nno1,1
[1*]C(=O)N=NN=C(N)ON(O)O,1
N=NOC1=NC(=O)OC(N)(O)ON(O)N1,1
N=C(N)ON1ON=NC(O)(O)N1C(=O)O,1
N=NN1C(OC(=N)O)=NN(O)OC1(O)O,1
N#CN1C(=NN(N)O)ON(O)OC1(O)O,1
N#CN1N(ON(O)O)OC(=N)OC1(N)O,1
[3*]OC1=NN(O)NC(N)(O)N=NO1,1
NN(O)OC1=NC(=O)OC(O)(O)NN=N1,1
OC1=NC(O)(O)N=NNC(=NN(O)O)O1,1
O=C1NC(O)(O)N=NN=C(NN(O)O)O1,1
ON(O)N=C1N=C=NC(O)(O)ON(O)N1,1
N=NN=C(NN(O)O)OC1=NC(O)(O)O1,1
[3*]ON1N=NNC(O)(O)N=C(N)O1,1
NN(O)OC(=NN=O)N1C(=O)NC1(O)O,1
N=C1OC(N)(O)N1N(N=C=O)ON(O)O,1
NC(=O)N=C(N=NO)ON1OC(N)(O)O1,1
N=C(O)N=C(NN=O)ON1OC(N)(O)O1,1
NC1(O)ON(NC(=NC(=O)O)NN=O)O1,1
N=NOC(=NC(=N)O)NN1OC(O)(O)O1,1
NN=NC(=NC(=O)O)NN1OC(O)(O)O1,1
NC1(O)N=C(N=C(N=NO)ON(O)O)O1,1
[3*]ON1NN=NC(O)(O)OC(=O)N1,1
[3*]OC(N)=NN=O,1
[13*]C1(N=C(O)N=NN)NC(=O)O1,1
[13*]C1([13*])NC(=O)N1,1
[13*]C1(NN(O)N=C=N)ON(O)O1,1
NN1OC(N=C(O)O)(NN(O)N=C=O)O1,1
[13*]C1(N=C(N)O)NN(O)O1,1
[13*]C1(NN(O)O)OC(=NN=O)O1,1
[13*]C1(NN(O)O)OC(=NC#N)O1,1
N=NN=C(O)ON(O)NC1(O)N=C(O)O1,1
[13*]C1([13*])ON(NN=N)O1,1
O=C=NN1NC(N=C(O)O)(NN(O)O)O1,1
[5*]N1C([13*])(O)N2N=NC12N,1
[10*]N1C(=O)NC1([13*])N,1
[3*]OC1=NC(O)(NN(N)O)O1,1
OC1=NC(O)(N2N=NC2(O)NN(O)O)O1,1
[3*]ON(N)NC1(O)N=NO1,1
[3*]OC(O)=NC1(O)N=NO1,1
[3*]ON(O)NC1(O)ON(O)O1,1
[13*]C1(N=C(O)O)NN(NN=O)N1,1
[5*]NC(=NN=NN(O)O)N[5*],1
[3*]ON(N=NOC(=N)O)OC(=N)N,1
O=NN(C(=O)O)C1(NN(O)O)N=C(O)N1,1
[13*]C1(N(N=O)N(N)N)NC(=O)O1,1
[13*]C1(N(N=N)N(O)O)N=C(O)O1,1
[3*]ON=NC1(N=C(N)O)NN(O)O1,1
[13*]C1(NN=NC(N)=O)OC(=O)O1,1
[3*]ON=NC1([13*])N=C(N)O1,1
[13*]C1(N=NON(N)O)NC(=O)O1,1
[13*]C1(NN(O)O)N=C(O)O1,1
[13*]C1(NN=NN(O)O)N=C(O)O1,1
[13*]C1(NN(O)O)NC(=O)N1N=O,1
[13*]C1(N=C(O)O)NC(=O)N1N=N,1
[13*]C1(N=C(O)O)ON(N)N1C#N,1
[13*]C1([13*])NC(=N)N=NO1,1
[13*]C1(NN(O)O)NC(=O)N=NO1,1
[13*]C1(NN(O)O)N=NOC(=O)O1,1
[13*]C1([13*])ON=NN(N)O1,1
[13*]C1(N=C(O)O)N=NON(O)O1,1
[13*]C1(N=NON(N)O)N=C(O)O1,1
N=NNC1(O)ON(N)OC2(O)OC(=O)N12,1
[13*]C1(N)N=C(N)OC2(N)ON(O1)O2,1
NC1(N=NO)NN2OC(N)(OC(=O)O1)O2,1
NN=NC1(N)OC(=O)NC2(O)ON(O1)O2,1
[13*]C1(N)NN2OC(O)(ON(N)O1)O2,1
O=C=NC1(O)NN(O)NC2(O)ON(N1)O2,1
[13*]C1(N=C(O)O)NC2(O)N=NN12,1
[13*]C1(NN(O)O)NC2(N=NO2)O1,1
[13*]C1(NN(N)O)OC2(N=NO2)O1,1
[13*]C1(N)N=C=N1,1
[13*]C12N=NN1C(N)(O)OC(O)=N2,1
[13*]C12N=NN1C(O)(O)OC(=O)N2,1
N=NN1C(O)(O)N2N(O)OC12N=C(O)O,1
[13*]C12ON=NC(O)(O)N1N(N)O2,1
[13*]C12NN(NC(N)(O)N1N=O)O2,1
[13*]C12N=NOC(N)(N)ON(O1)O2,1
[13*]C12NN=NC(O)(O)NN(O1)O2,1
O=NN1C(O)(O)NN(O)OC12N=C(O)N2,1
NC1=NC2(NN=NC(O)(O)ON(O)O2)O1,1
[13*]C1(NN(O)O)OC2(N=C=N2)O1,1
[13*]C1(N)N2C(=O)N1C2(O)N=NO,1
[13*]C1(O)NN2OC([13*])(O)N21,1
[13*]C1(O)N=C2OC([13*])(O)N21,1
[13*]C1(O)NN2OC([13*])(N)N21,1
[5*]N([5*])C#N,1
[13*]C1(N)ON(O)N1C1(N)OC(=N)O1,1
[13*]C1(N)N=C(O)N1,1
[3*]ON1NC(N)(NN=O)N1,1
[3*]ON1OC(O)(N=NN)O1,1
[13*]C1(O)NC(=O)OC2(O)NN(O)N12,1
[13*]C1(O)OC(=NC2(O)NN(O)N2)O1,1
[13*]C1(O)ON2NC(O)(N2)N1N=O,1
[13*]C1(O)NN=NC2(N)N=C(O2)O1,1
[5*]NC(N)(NN=O)N1N2OC1(O)O2,1
[3*]OC(O)(ON=N)N1N2NC1(O)N2,1
NC12N=C=NC(O)(ON(O)O1)N2N(O)O,1
[13*]C1(O)N2C(=N)OC2(O)N1N(N)O,1
O=C1OC2(O)N=NNC(O)(NN(O)N2)O1,1
O=NNC1(O)N=C(O)NC2(O)ON(O)N12,1
[3*]OC1=NC([13*])(O)O1,1
[1*]C(=O)NN(O)N=C=N,1
N#CNN(O)OC(N)=NC1(O)ON(O)O1,1
N#CN1C(=NN(O)O)OC1(O)NN(O)O,1
NC1(N=C(O)O)ON(NC(=O)O)N1N=O,1
NC1(N=C(O)O)ON(N=C(O)O)N1N=O,1
[3*]ON1OC([13*])(N)N1N=N,1
[13*]C1(O)N=NNC(NN(O)O)=N1,1
[13*]C1(O)N=C(N=C(O)O)N=NO1,1
[13*]C1(O)N=NN=C(OC(=N)O)N1,1
