SMILES,MW,HBA,HBD,LogP,Valid,Error,Fragments
OC=1NN2OC(O2)(O)ON(O)N=C(N)N1,222.034881912,11,5,-2.9465,True,False,['NC1=NN(O)OC2(O)ON(NC(O)=N1)O2']
N=C1NN2OC(O2)(O)ON(O)NC(O)=N1,222.034881912,9,6,-2.73683,True,False,['N=C1N=C(O)NN(O)OC2(O)ON(N1)O2']
OC(=O)N1C2(O)ON3NC(NN1N23)(O)O,222.034881912,10,6,-4.201499999999999,True,False,['O=C(O)N1N2NC(O)(O)NN3OC1(O)N32']
N=C1OC2(O)N3N(N)OC(ON3N12)(O)O,222.034881912,11,5,-4.132029999999999,True,False,['N=C1OC2(O)N1N1OC(O)(O)ON(N)N12']
O=C1N(N2OC(O2)(O)N)C3(N)ON(O)N13,222.034881912,10,4,-3.4985,True,False,['NC1(O)ON(N2C(=O)N3N(O)OC32N)O1']
N=C1N2C(N1N3OC(O3)(O)NN2O)(O)O,222.034881912,10,6,-4.04353,True,False,['N=C1N2N(O)NC3(O)ON(O3)N1C2(O)O']
ON1N(N(O)O)C2(O)OC3(O)N=C(N12)N3,222.034881912,12,6,-3.6828,False,False,['ON(O)N1N(O)N2C3=NC(O)(N3)OC21O']
N=C1N(N(O)N)C2(O)OC3(O)ON(N12)O3,222.034881912,10,5,-3.65013,True,False,['N=C1N(N(N)O)C2(O)OC3(O)ON(O3)N12']
NN1N2C3(O)OC(OC(=O)N13)(N)ON2O,222.034881912,11,4,-3.4985,True,False,['NN1N2C(=O)OC3(N)ON(O)N1C2(O)O3']
ON1N(N(N)N)C23OC(OC(=O)N13)(O)O2,222.034881912,11,4,-3.4984999999999995,True,False,['NN(N)N1N(O)N2C(=O)OC3(O)OC21O3']
OC1=NC2(O)N3C(N1N3N2N(O)O)(O)O,222.034881912,11,6,-3.9109,False,False,['OC1=NC2(O)N(N(O)O)N3N1C(O)(O)N32']
O=C1OC2(N)NN(O)ON3N2C(N13)(O)O,222.034881912,11,5,-3.8919,True,False,['NC12NN(O)ON3N(C(=O)O1)C(O)(O)N32']
ON1OC2(N)OC(NN3OC(N13)(O)O)=N2,222.034881912,12,5,-3.9413,True,False,['NC12N=C(NN3OC(O)(O)N3N(O)O1)O2']
ON1NC2(O)OC(ON3NC(N13)(O)O)=N2,222.034881912,12,6,-4.334699999999999,False,False,['ON1NC2(O)N=C(ON3NC(O)(O)N13)O2']
ON1OC2(O)OC(NN3NC(N13)(O)O)=N2,222.034881912,12,6,-4.334699999999998,False,False,['ON1OC2(O)N=C(NN3NC(O)(O)N31)O2']
ON1OC2(O)OC3(O)NN(N13)N2C(=O)N,222.034881912,10,5,-3.891899999999999,True,False,['NC(=O)N1N2NC3(O)OC1(O)ON(O)N23']
OC(O)=NN1OC2(N)NC3(O)ON(N12)O3,222.034881912,10,5,-3.291799999999999,True,False,['NC12NC3(O)ON(O3)N1N(N=C(O)O)O2']
OC(O)=NN1NC2(O)OC3(O)ON(N12)N3,222.034881912,10,6,-3.6852,True,False,['OC(O)=NN1NC2(O)OC3(O)NN(O3)N12']
ON(O)N=C1OC2(O)OC3(N)ON(N12)N3,222.034881912,11,5,-3.4594,True,False,['NC12NN(O1)N1C(=NN(O)O)OC1(O)O2']
ON(O)N1C2(O)NC3(O)OC(=N)N3N1O2,222.034881912,11,6,-3.56163,False,False,['N=C1OC2(O)NC3(O)ON(N12)N3N(O)O']
OC(=O)N1C2(N)OC3(N)ON(O)ON1N23,222.034881912,10,4,-2.9328000000000003,True,False,['NC12ON(O)ON3N(C(=O)O)C(N)(O1)N32']
OC(=O)N1C2(O)OC3(N)NN(O)ON1N23,222.034881912,10,5,-3.326199999999999,True,False,['NC12NN(O)ON3N(C(=O)O)C(O)(O1)N32']
NC(=O)N1C2(O)OC3(O)ON(N)ON1N23,222.034881912,10,4,-3.9804,True,False,['NC(=O)N1N2ON(N)OC3(O)OC1(O)N23']
ON1OC2(O)NC3(O)ON(N13)OC(N)=N2,222.034881912,12,5,-3.941299999999999,True,False,['NC1=NC2(O)NC3(O)ON(O1)N3N(O)O2']
ON(O)N1C2(N)OC3(O)OC(=NN1O2)N3,222.034881912,12,5,-3.459399999999999,True,False,['NC12ON(N=C3NC(O)(O3)O1)N2N(O)O']
ON(O)N1C2(N)OC3(O)ON(NC1=N2)O3,222.034881912,12,5,-3.459399999999999,True,False,['NC12N=C(NN3OC(O)(O3)O1)N2N(O)O']
NN(O)N1C2(O)OC3(O)ON(N=C1O2)N3,222.034881912,12,5,-3.941299999999999,True,False,['NN(O)N1C2=NN3NC(O)(O3)OC1(O)O2']
N=C(O)N1C2(N)ON3OC(N3N1O2)(O)O,222.034881912,10,5,-3.56633,True,False,['N=C(O)N1N2OC1(N)ON1OC(O)(O)N12']
ON(O)N=C1OC2(N)ON3N2C(N13)(O)O,222.034881912,11,5,-3.771299999999999,True,False,['NC12OC(=NN(O)O)N3N(O1)N2C3(O)O']
O=C1N2C(N3C(N1N3N)(O)O)(O)ON2O,222.034881912,10,5,-4.203799999999999,True,False,['NN1N2C(=O)N3N(O)OC3(O)N1C2(O)O']
OC=1NC2(O)ON3OC(N3N(N1)N2)(O)O,222.034881912,11,6,-4.2509,False,False,['OC1=NN2NC(O)(N1)ON1OC(O)(O)N21']
O=C1OC2(O)ON3NC(N3N(N1)N2)(O)O,222.034881912,11,6,-4.455299999999999,False,False,['O=C1NN2NC(O)(O1)ON1NC(O)(O)N21']
NN1OC2(O)ON3OC(N3C(=N1)O2)(O)N,222.034881912,12,4,-4.029799999999999,True,False,['NN1N=C2OC(O)(O1)ON1OC(N)(O)N21']
ON1OC(N)=NC2(O)ON3N2C(N13)(O)O,222.034881912,12,5,-4.253199999999999,True,False,['NC1=NC2(O)ON3N(N(O)O1)C(O)(O)N32']
O=C1ON(O)NC2(O)ON3N2C(N13)(O)N,222.034881912,11,5,-3.891899999999999,True,False,['NC1(O)N2C(=O)ON(O)NC3(O)ON2N31']
O=C1NC(N1N2OC3(N)ON(O2)O3)(O)N,222.034881912,10,4,-3.6685,True,False,['NC12ON(ON(N3C(=O)NC3(N)O)O1)O2']
ON1NN2OC(N3C(N1C3=N)(O)O)(O)O2,222.034881912,10,6,-4.04353,True,False,['N=C1N2N(O)NN3OC(O)(O3)N1C2(O)O']
ON1ON2OC(N=C3NC(N13)(O)N)(O)O2,222.034881912,12,5,-3.941299999999999,True,False,['NC1(O)NC2=NC3(O)ON(ON(O)N21)O3']
O=C(N1C2(O)OC3(N)NN1N23)ON(O)O,222.034881912,11,5,-3.4099999999999997,True,False,"['[1*]C(=O)N1N2NC3(N)OC1(O)N23', '[3*]ON(O)O']"
O=C1OC2(N)OC3(O)NN(O)ON(N12)N3,222.034881912,11,5,-3.58,True,False,['NC12OC(=O)N1N1NC(O)(NN(O)O1)O2']
O=C1NC2(N)OC3(O)ON(O)ON(N12)N3,222.034881912,10,5,-3.579999999999999,True,False,['NC12NC(=O)N1N1NC(O)(ON(O)O1)O2']
O=C1NC2(O)OC3(O)NN(O)NN(N12)O3,222.034881912,10,6,-3.973399999999998,True,False,['O=C1NC2(O)OC3(O)NN(O)NN(O3)N12']
ON1NC2(N)OC3(O)ON(O)N=C(N12)O3,222.034881912,12,5,-3.459399999999999,True,False,['NC12NN(O)N1C1=NN(O)OC(O)(O1)O2']
ON1N=C(O)OC2(O)OC3(N)N2N(O)N13,222.034881912,11,5,-3.2056,True,False,['NC12OC3(O)OC(O)=NN(O)N1N(O)N32']
ON1OC(=N)OC2(O)NC3(O)ON(N13)N2,222.034881912,12,6,-3.73163,False,False,['N=C1ON(O)N2N3NC(O)(NC2(O)O3)O1']
ON1NN(O)NC2(O)OC3(O)N=C(N13)O2,222.034881912,12,6,-3.8527999999999993,False,False,['ON1NN(O)N2C3=NC2(O)OC(O)(N1)O3']
OC1=NN(O)OC2(O)NC3(O)ON(N13)N2,222.034881912,11,6,-3.769,False,False,['OC1=NN(O)OC2(O)NN3OC(O)(N2)N13']
ON1N=C2OC(O2)(N)OC3(O)NN(O)N13,222.034881912,12,5,-3.4594,True,False,['NC12OC(=NN(O)N3N(O)NC3(O)O1)O2']
NN1ON2OC(O2)(O)NC3(O)N=C(O)N13,222.034881912,11,5,-3.857499999999998,True,False,['NN1ON2OC(O)(NC3(O)N=C(O)N13)O2']
NC(=N)N1C(N2C3(O)ON2ON1O3)(O)O,222.034881912,10,5,-4.13203,True,False,['N=C(N)N1N2ON3OC(O)(O2)N3C1(O)O']
NN1N2C(N3C(N1N3O)(O)OC2=O)(O)O,222.034881912,11,5,-4.203799999999999,True,False,['NN1N2C(=O)OC3(O)N1N(O)N3C2(O)O']
ON1N2C3(N)OC(=N)N(N(O1)O3)C2(O)O,222.034881912,11,5,-3.650129999999999,True,False,['N=C1OC2(N)ON3ON(O)N2C(O)(O)N13']
ON1N2C3(O)OC(=O)N(N(N1)N3)C2(O)O,222.034881912,11,6,-4.285299999999999,False,False,['O=C1OC2(O)NN3NN(O)N2C(O)(O)N13']
O=C1N2C(ON3OC(N13)(N)NN2O)(O)O,222.034881912,10,5,-3.8919,True,False,['NC12NN(O)N3C(=O)N1N(OC3(O)O)O2']
O=C1N2C(ON3NC(N13)(O)NN2O)(O)O,222.034881912,10,6,-4.285299999999999,True,False,['O=C1N2N3NC2(O)NN(O)N1C(O)(O)O3']
ON1NC(N2N3OC(OC2=N1)(N)O3)(O)O,222.034881912,12,5,-3.9413,True,False,['NC12OC3=NN(O)NC(O)(O)N3N(O1)O2']
ON1N2C(ON(O1)OC3(O)OC2=N3)(N)N,222.034881912,12,4,-3.5479000000000003,True,False,['NC1(N)ON2ON(O)N1C1=NC(O)(O1)O2']
O=C1N2C(ON(N1)OC3(N)ON2N3)(O)O,222.034881912,10,5,-4.0619000000000005,True,False,['NC12NN(O1)N1C(=O)NN(O2)OC1(O)O']
O=C1N2C(ON(O1)OC3(O)NN2N3)(O)N,222.034881912,11,5,-4.0619,True,False,['NC1(O)ON2OC(=O)N1N1NC(O)(N1)O2']
ON1N2C3(O)NC2(N)N(N(O1)O3)C(=O)O,222.034881912,10,5,-3.3261999999999983,True,False,['NC12NC3(O)ON(ON(O)N31)N2C(=O)O']
ON1N(N(O)N)C2(O)OC3(O)OC(N13)=N2,222.034881912,12,5,-3.771299999999999,True,False,['NN(O)N1N(O)N2C3=NC1(O)OC2(O)O3']
O=C1N(N(O)O)C2(O)OC3(N)NN(N13)O2,222.034881912,10,5,-3.4099999999999997,True,False,['NC12NN3OC(O)(O1)N(N(O)O)C(=O)N32']
NN(O)N1C2(O)OC3(O)N=C(NN1O3)O2,222.034881912,12,5,-3.9412999999999982,True,False,['NN(O)N1N2NC3=NC(O)(O2)OC1(O)O3']
ON1OC2(N)OC3(N)NC(=O)N2N(O1)O3,222.034881912,10,4,-3.1865999999999985,True,False,['NC12NC(=O)N3N(ON(O)OC3(N)O1)O2']
ON1NC2(N)OC3(N)OC(=O)N2N(O1)O3,222.034881912,11,4,-3.1865999999999994,True,False,['NC12OC(=O)N3N(ON(O)NC3(N)O1)O2']
ON1OC2(N)OC3(O)N=C(O)N2N(O1)N3,222.034881912,11,5,-3.375599999999999,True,False,['NC12ON(O)ON3NC(O)(N=C(O)N31)O2']
NN1OC2(O)OC3(O)NC(=O)N2N(O1)N3,222.034881912,10,5,-4.0619,True,False,['NN1ON2NC3(O)NC(=O)N2C(O)(O1)O3']
O=C1OC2(O)NC3(O)NN(O)N2N(N1)O3,222.034881912,11,6,-3.973399999999999,False,False,['O=C1NN2OC3(O)NN(O)N2C(O)(N3)O1']
ON1OC2(O)NC3(O)ON(N)N2C(O1)=N3,222.034881912,12,5,-3.9412999999999982,True,False,['NN1OC2(O)N=C3ON(O)OC(O)(N2)N31']
O=C1N2C3(N)OC(N3N(O)O1)(N)ON2O,222.034881912,11,4,-3.0166000000000004,True,False,['NC12ON(O)N3C(=O)ON(O)N1C3(N)O2']
ON1N2C3(N)OC(ON(N1)O3)(N)OC2=O,222.034881912,11,4,-3.1865999999999994,True,False,['NC12OC(=O)N3N(O)NN(O1)OC3(N)O2']
ON1N2C3(O)OC(ON(O1)N3)(N)OC2=N,222.034881912,11,5,-3.3382300000000003,True,False,['N=C1OC2(N)ON3NC(O)(O2)N1N(O)O3']
ON1N2C3(O)NC(ON(N1)O3)(O)OC2=N,222.034881912,11,6,-3.73163,False,False,['N=C1OC2(O)NC3(O)ON(NN(O)N13)O2']
OC=1N2C3(O)OC(NN(N1)O3)(O)ON2N,222.034881912,11,5,-3.857499999999999,True,False,['NN1OC2(O)NN3N=C(O)N1C(O)(O3)O2']
ON1N2C(NC(=O)O1)(N)OC3(N)ON2O3,222.034881912,11,4,-3.1865999999999985,True,False,['NC12ON(O1)N1N(O)OC(=O)NC1(N)O2']
ON1N2C3(O)N(C(=N1)N3N(O)O)C2(O)O,222.034881912,12,6,-3.9947,False,False,['ON(O)N1C2=NN(O)N3C(O)(O)N2C13O']
OC(=O)N1C2(O)NN3N2C(ON1O3)(O)N,222.034881912,10,5,-3.808099999999999,True,False,['NC1(O)ON2ON3NC(O)(N2C(=O)O)N31']
NC1=NC(N2C3(O)ON(O)N3N2O1)(O)O,222.034881912,12,5,-4.2532,True,False,['NC1=NC(O)(O)N2N(O1)N1N(O)OC12O']
OC1=NC2(O)ON3NC(NN(N23)O1)(O)O,222.034881912,11,6,-4.2509,False,False,['OC1=NC2(O)ON3NC(O)(O)NN(O1)N32']
O=C1OC2(N)ON3NC(N2N(N3)O1)(O)O,222.034881912,12,5,-4.0619,True,False,['NC12OC(=O)ON3NN(NC(O)(O)N31)O2']
OC=1OC2(O)NN3OC(N2N(O3)N1)(O)N,222.034881912,11,5,-3.857499999999998,True,False,['NC1(O)ON2NC3(O)OC(O)=NN(O2)N13']
O=C1OC2(N)NN3N2C(ON(O3)N1)(O)O,222.034881912,11,5,-4.0619000000000005,True,False,['NC12NN3ON(NC(=O)O1)OC(O)(O)N32']
NC1=NC(NN(O1)N2C3(O)ON2O3)(O)O,222.034881912,12,5,-4.4232000000000005,True,False,['NC1=NC(O)(O)NN(N2N3OC2(O)O3)O1']
ON1OC(N2C3(N)OC(=NN2O1)O3)(O)N,222.034881912,12,4,-3.5479,True,False,['NC1(O)ON(O)ON2N=C3OC(N)(O3)N21']
NN1OC(N2C3(O)OC(ON2N1)=N3)(O)O,222.034881912,12,5,-4.423199999999999,True,False,['NN1NN2OC3=NC(O)(O3)N2C(O)(O)O1']
ON1OC(N2C3(O)NN(OC2=N1)N3)(O)O,222.034881912,12,6,-4.334699999999999,False,False,['ON1N=C2ON3NC(O)(N3)N2C(O)(O)O1']
O=C1N2C3(O)ON(ON(N1)OC2(O)N)N3,222.034881912,10,5,-4.061899999999999,True,False,['NC1(O)ON2NC(=O)N1C1(O)NN(O2)O1']
NN1N2C3(O)ON(NC(=N1)OC2(O)O)O3,222.034881912,12,5,-4.423199999999998,True,False,['NN1N=C2NN3OC(O)(O3)N1C(O)(O)O2']
NC1(N)ON2OC3(N)OC(=NN(O2)O1)O3,222.034881912,12,3,-3.3244999999999987,True,False,['NC1(N)ON2N=C3OC(N)(O3)ON(O2)O1']
NC1(O)ON2OC3(O)OC(=NN(N2)O1)N3,222.034881912,12,5,-4.111299999999998,True,False,['NC1(O)ON2N=C3NC(O)(O3)ON(N2)O1']
OC1(O)ON2OC3(N)NN(OC(O2)=N1)N3,222.034881912,12,5,-4.1113,True,False,['NC12NN(N1)OC1=NC(O)(O)ON(O1)O2']
NC1(O)NN2OC3(O)ON(OC(N2)=N1)O3,222.034881912,12,5,-4.111299999999998,True,False,['NC1(O)N=C2NN(N1)OC1(O)ON(O2)O1']
OC(O)=NN1N2C3(O)OC2(N)NN(O1)O3,222.034881912,10,5,-3.291799999999999,True,False,['NC12NN3ON(N=C(O)O)N1C(O)(O3)O2']
NN(O)NC1=NC2(O)OC3(O)ON(O1)N23,222.034881912,12,5,-3.941299999999999,True,False,['NN(O)NC1=NC2(O)OC3(O)ON(O1)N23']
OC1=NC2(O)OC3(O)NN(N)ON(O1)N23,222.034881912,11,5,-3.8575,True,False,['NN1NC2(O)OC3(O)N=C(O)ON(O1)N32']
N=C1OC2(O)OC3(O)NN(O)ON(N1)N23,222.034881912,11,6,-3.731629999999999,False,False,['N=C1NN2ON(O)NC3(O)OC(O)(O1)N23']
ON1N2C3(N)NC2(O)NN(O1)OC(=O)O3,222.034881912,12,5,-3.579999999999998,True,False,['NC12NC3(O)NN(OC(=O)O1)ON(O)N32']
OC1=NC2(N)OC3(N)NN(ON(O1)O3)O2,222.034881912,11,4,-3.152199999999999,True,False,['NC12N=C(O)ON3ON(NC(N)(O3)O1)O2']
O=C1OC2(N)OC3(N)ON(NN(O1)O3)N2,222.034881912,12,4,-3.3566000000000003,True,False,['NC12NN3NN(OC(=O)O1)OC(N)(O3)O2']
OC1=NC2(O)NC3(N)ON(ON(O1)N3)O2,222.034881912,11,5,-3.5455999999999994,True,False,['NC12NN3OC(O)=NC(O)(N1)ON(O3)O2']
NC1=NC2(O)NC3(O)ON(ON(O1)O3)N2,222.034881912,12,5,-4.111299999999999,True,False,['NC1=NC2(O)NN3ON(O1)OC(O)(N2)O3']
OC1=NC2(O)OC3(O)NN(ON(N1)N3)O2,222.034881912,11,6,-3.938999999999999,False,False,['OC1=NC2(O)ON3NC(O)(NN(N1)O3)O2']
NN1NC2(O)OC3(O)N=C(ON(O1)N3)O2,222.034881912,12,5,-4.111299999999999,True,False,['NN1NC2(O)OC3=NC(O)(NN(O3)O1)O2']
NN1OC2(O)OC3(O)OC(=NN(N1)O3)N2,222.034881912,12,5,-4.111299999999998,True,False,['NN1NN2N=C3NC(O)(O1)OC(O)(O3)O2']
ON1NC2(O)OC3(O)NC(=NN(N1)O3)O2,222.034881912,12,6,-4.022799999999998,False,False,['ON1NN2N=C3NC(O)(O2)OC(O)(N1)O3']
ON1NC2(N)OC3(O)ON(OC(N1)=N3)O2,222.034881912,12,5,-3.6294,True,False,['NC12NN(O)NC3=NC(O)(ON(O3)O1)O2']
ON1OC2(N)OC3(O)ON(OC(N1)=N3)N2,222.034881912,12,5,-3.6294,True,False,['NC12NN3OC(=NC(O)(O3)O1)NN(O)O2']
ON1NC2(O)OC3(N)ON(NC(=N1)O3)O2,222.034881912,12,5,-3.629399999999999,True,False,['NC12OC3=NN(O)NC(O)(ON(N3)O1)O2']
OC1=NC2(N)NC3(O)ON(ON(N1)O2)O3,222.034881912,11,5,-3.545599999999999,True,False,['NC12N=C(O)NN(ON3OC(O)(N1)O3)O2']
OC=1NC2(O)NC3(O)ON(ON(N1)N2)O3,222.034881912,11,6,-3.938999999999999,False,False,['OC1=NN2NC(O)(N1)NC1(O)ON(O2)O1']
OC(=O)NN1NC2(O)N3C(ON3N12)(O)O,222.034881912,10,6,-4.201499999999999,True,False,['O=C(O)NN1NC2(O)N1N1OC(O)(O)N12']
ON(O)N1C2(O)N3C(NN3N=C1O2)(O)O,222.034881912,12,6,-4.164699999999999,False,False,['ON(O)N1C2=NN3NC(O)(O)N3C1(O)O2']
N=C1OC2(N)NN(N2N3OC(O3)(O)O)O1,222.034881912,12,5,-3.820129999999999,True,False,['N=C1ON2NC(N)(O1)N2N1OC(O)(O)O1']
OC=1NC2(N)ON(N2N3OC(O3)(O)O)N1,222.034881912,11,5,-3.857499999999999,True,False,['NC12NC(O)=NN(O1)N2N1OC(O)(O)O1']
OC=1OC2(O)ON(N2N3OC(O3)(N)N)N1,222.034881912,11,4,-3.4640999999999997,True,False,['NC1(N)ON(N2N3N=C(O)OC2(O)O3)O1']
N=C1NC2(O)NN(N2N3OC(O3)(O)O)O1,222.034881912,11,6,-4.213529999999999,False,False,['N=C1NC2(O)NN(O1)N2N1OC(O)(O)O1']
O=C1OC2(N)NN(ON3OC(O3)(O)N)N12,222.034881912,11,4,-3.6685,True,False,['NC1(O)ON(ON2NC3(N)OC(=O)N23)O1']
N=C1OC2(O)ON(ON3OC(N3)(O)N)N12,222.034881912,11,5,-3.820129999999999,True,False,['N=C1OC2(O)ON(ON3NC(N)(O)O3)N12']
OC1=NC2(O)NN(ON3OC(N3)(O)O)N12,222.034881912,11,6,-4.2509,False,False,['OC1=NC2(O)NN(ON3NC(O)(O)O3)N12']
O=C1NN(O)OC2(O)N3C(NN3N12)(O)O,222.034881912,10,6,-4.285299999999999,True,False,['O=C1NN(O)OC2(O)N1N1NC(O)(O)N12']
NC1=NC2(O)N3C(ON3ON(N1)O2)(O)O,222.034881912,12,5,-4.4232,True,False,['NC1=NC2(O)ON(N1)ON1OC(O)(O)N12']
ON1N=C2OC(N1N3OC(O3)(O)N)(O)N2,222.034881912,12,5,-3.941299999999999,True,False,['NC1(O)ON(N2N(O)N=C3NC2(O)O3)O1']
ON1NN2OC(N1C3=NC(N3)(O)O)(O)O2,222.034881912,12,6,-4.334699999999999,False,False,['ON1NN2OC(O)(O2)N1C1=NC(O)(O)N1']
ON(NN1OC(O1)(O)N)N2C3(O)OC2=N3,222.034881912,12,5,-3.941299999999999,True,False,['NC1(O)ON(NN(O)N2C3=NC2(O)O3)O1']
ON1N=C2OC(N3C(ON3O1)(N)N)(O)O2,222.034881912,12,4,-3.5479,True,False,['NC1(N)ON2ON(O)N=C3OC(O)(O3)N21']
ON1ON2NC(N3C(OC3=N1)(O)O)(O)N2,222.034881912,12,6,-4.334699999999998,False,False,['ON1N=C2OC(O)(O)N2C2(O)NN(N2)O1']
O=C1ON2OC(N3C(ON3N1)(O)O)(N)N2,222.034881912,11,5,-4.0619,True,False,['NC12NN(OC(=O)NN3OC(O)(O)N31)O2']
OC=1NN2OC(N3C(ON3N1)(O)N)(O)O2,222.034881912,11,5,-3.8575,True,False,['NC1(O)ON2N=C(O)NN3OC(O)(O3)N21']
N=C(ON1N2C3(O)OC2(N)N13)ON(O)O,222.034881912,12,5,-3.1682299999999994,True,False,['N=C(ON(O)O)ON1N2C3(N)OC2(O)N13']
NN1OC(=O)OC2(N)OC3(O)NN(O1)N23,222.034881912,12,4,-3.6685,True,False,['NN1OC(=O)OC2(N)OC3(O)NN(O1)N32']
NN1OC(=O)OC2(N)OC3(O)ON(N1)N23,222.034881912,12,4,-3.6685,True,False,['NN1NN2OC3(O)OC(N)(OC(=O)O1)N23']
N=C1NN(O)OC2(O)NC3(O)ON(O1)N23,222.034881912,11,6,-3.73163,False,False,['N=C1NN(O)OC2(O)NC3(O)ON(O1)N23']
N=C1ON(O)NC2(O)OC3(O)NN(O1)N23,222.034881912,12,6,-3.73163,False,False,['N=C1ON(O)NC2(O)OC3(O)NN(O1)N23']
ON1NN2OC(O2)(O)NC3(N)OC(=N1)O3,222.034881912,12,5,-3.629399999999999,True,False,['NC12NC3(O)ON(NN(O)N=C(O1)O2)O3']
NN1ON2OC(N2)(O)OC3(O)OC(N1)=N3,222.034881912,12,5,-4.111299999999999,True,False,['NN1NC2=NC(O)(O2)OC2(O)NN(O1)O2']
O=C1NN2NC(N2)(O)OC3(N)ON(O1)O3,222.034881912,11,5,-3.7499999999999982,True,False,['NC12ON(OC(=O)NN3NC(O)(N3)O1)O2']
O=C1N2C3(O)ON(O1)N3N(O)NC2(O)N,222.034881912,11,5,-3.891899999999999,True,False,['NC1(O)NN(O)N2N3OC(=O)N1C2(O)O3']
O=C1OC(NN2OC3(N)ON(N23)N1)(O)O,222.034881912,11,5,-4.0619,True,False,['NC12ON3NC(=O)OC(O)(O)NN(O1)N32']
OC=1NC(NN2OC3(O)ON(N23)N1)(O)O,222.034881912,11,6,-4.250899999999999,False,False,['OC1=NN2OC3(O)ON(NC(O)(O)N1)N23']
ON1NC(N=C2NC3(O)ON(N23)O1)(O)O,222.034881912,12,6,-4.3347,False,False,['ON1NC(O)(O)N=C2NC3(O)ON(O1)N23']
NN1OC(ON2OC3(O)N=C(N2)N13)(O)O,222.034881912,12,5,-4.423199999999998,True,False,['NN1OC(O)(O)ON2NC3=NC(O)(O2)N31']
ON1NC(NN2OC3(O)N=C(O2)N13)(O)O,222.034881912,12,6,-4.3347,False,False,['ON1NC(O)(O)NN2OC3=NC(O)(O2)N31']
O=C1N2C3(O)ON(O1)N3C(ON2N)(O)N,222.034881912,11,4,-3.9804,True,False,['NN1OC(N)(O)N2N3OC(=O)N1C2(O)O3']
N=C1OC(N2C3(O)ON2ON(N1)O3)(O)N,222.034881912,11,5,-3.820129999999999,True,False,['N=C1NN2ON3OC(O)(O2)N3C(N)(O)O1']
N=C1OC(N2C3(O)NN2NN(O1)O3)(O)O,222.034881912,12,6,-4.21353,False,False,['N=C1ON2NN3NC(O)(O2)N3C(O)(O)O1']
OC1=NC(N2C3(O)ON2NN(N1)O3)(O)O,222.034881912,11,6,-4.2509,False,False,['OC1=NC(O)(O)N2N3NN(N1)OC2(O)O3']
O=C1ON(O)N2C3(N)ON(N13)OC2(O)N,222.034881912,11,4,-3.4984999999999995,True,False,['NC1(O)ON2OC3(N)N2C(=O)ON(O)N13']
N=C1ON(O)N2C3(O)ON(N13)OC2(O)N,222.034881912,11,5,-3.65013,True,False,['N=C1ON(O)N2C(N)(O)ON3OC2(O)N13']
OC=1N2C3(N)ON(NN(N1)O3)OC2(O)O,222.034881912,11,5,-3.857499999999999,True,False,['NC12ON3N=C(O)N1C(O)(O)ON(N3)O2']
ON1N2C3(N)NC(ON(O1)O3)=NC2(O)O,222.034881912,12,5,-3.9413,True,False,['NC12NC3=NC(O)(O)N1N(O)ON(O3)O2']
ON1N2C3(N)NN(N=C(O1)O3)OC2(O)O,222.034881912,12,5,-3.9413,True,False,['NC12NN3N=C(ON(O)N1C(O)(O)O3)O2']
ON1N2C3(O)NN(N=C(O1)N3)OC2(O)O,222.034881912,12,6,-4.334699999999998,False,False,['ON1OC2=NN3NC(O)(N2)N1C(O)(O)O3']
ON1NC(=O)N2C3(O)ON(N1)N3C2(O)O,222.034881912,10,6,-4.285299999999999,True,False,['O=C1NN(O)NN2OC3(O)N1C(O)(O)N23']
ON1ON2OC3(O)N=C(N13)OC(N2)(O)N,222.034881912,12,5,-3.941299999999999,True,False,['NC1(O)NN2ON(O)N3C(=NC3(O)O2)O1']
O=C1NN2OC3(O)ON(N13)NC(O2)(O)N,222.034881912,10,5,-4.061899999999999,True,False,['NC1(O)NN2OC3(O)ON(NC(=O)N23)O1']
OC1(O)ON2OC3(O)NC(=NN(N2)N3)O1,222.034881912,12,6,-4.504699999999998,False,False,['OC12NC3=NN(NN(O1)OC(O)(O)O3)N2']
ON1ON2OC3(O)OC(=N1)N3C(O2)(N)N,222.034881912,12,4,-3.5478999999999994,True,False,['NC1(N)ON2ON(O)N=C3OC(O)(O2)N31']
NC1=NN2OC3(N)ON(O1)N3C(O2)(O)O,222.034881912,12,4,-4.029800000000001,True,False,['NC1=NN2OC(O)(O)N3N(O1)OC3(N)O2']
N=C1NN2OC3(O)ON(N1)N3C(O2)(O)O,222.034881912,10,6,-4.21353,True,False,['N=C1NN2OC(O)(O)N3N(N1)OC3(O)O2']
NN1ON(O)N2C3(O)OC2(O)N3C(=O)N1,222.034881912,10,5,-3.8919,True,False,['NN1NC(=O)N2C3(O)OC2(O)N3N(O)O1']
NN1NC(=N)N2C3(O)OC2(O)ON(O1)O3,222.03488191200003,10,5,-3.820129999999998,True,False,['N=C1NN(N)ON2OC3(O)OC(O)(O2)N13']
ON1NN(O)N2C3(O)NC2(O)N=C(O1)O3,222.034881912,12,6,-3.8527999999999984,False,False,['ON1NN(O)N2C3(O)N=C(O1)OC2(O)N3']
ON1ON2OC3(N)NC(OC(=N1)O3)(N)O2,222.034881912,12,4,-3.235999999999999,True,False,['NC12NC3(N)OC(=NN(O)ON(O1)O3)O2']
