SMILES,MW,HBA,HBD,LogP,Valid,Error
ON=NC(O)=NC(OC1(O)N=NN1)(O)O,222.034881912,9,6,-2.0717,True,False
N=NN=C(O)N1C(N=NO)(O)OC1(O)O,222.034881912,8,6,-1.7805300000000002,True,False
N=NNN(O)N1C(OC#N)(O)OC1(O)O,222.034881912,11,6,-2.92745,False,False
O=NOC1=NC(NN=N)(O)OC(O1)(O)N,222.034881912,11,5,-2.2113300000000002,True,False
O=NOC=1OC(N=NN)(O)NC(N1)(O)O,222.034881912,11,5,-2.8143999999999996,True,False
O=NN=C1OC(N=NN)(O)NC(O1)(O)O,222.034881912,10,5,-2.8144,True,False
N=NN=C1OC(ON=N)(O)OC(N1)(O)O,222.034881912,10,6,-1.9131600000000004,True,False
N#CNN1OC(ON=O)(O)OC(O1)(N)N,222.034881912,12,4,-3.00222,True,False
O=C=NN1NC(N=NN)(O)OC(O1)(O)O,222.034881912,11,5,-3.469,True,False
O=NNC1(N=NN1C(=O)N)OC(O)(O)O,222.034881912,9,5,-2.765,True,False
O=NOC1(OC(=O)N=NO1)OC(N)(N)N,222.034881912,11,3,-1.6663000000000001,True,False
O=NOC1(OC(=N)NN=N1)NC(O)(O)O,222.034881912,11,6,-2.6047300000000004,False,False
ON=NC1(N=C(N)N=NO1)OC(O)(O)O,222.034881912,11,5,-2.244,True,False
ON=NC1(N=C(O)NN=N1)OC(O)(O)O,222.034881912,10,6,-2.0717000000000003,True,False
N=NNC1(OC(=O)NN=N1)OC(O)(O)O,222.034881912,10,6,-2.1549300000000002,True,False
O=NOC1(ON(N)N=C=N1)NC(O)(O)O,222.034881912,12,5,-3.3166999999999995,True,False
O=NOC1(N=NOC(O)=N)OC(O1)(N)N,222.034881912,11,4,-1.25223,True,False
N=NOC1(N=NOC(=O)O)OC(N1)(O)N,222.034881912,11,5,-1.1958300000000004,True,False
O=NNC1(NN=NC(=O)O)OC(O1)(O)N,222.034881912,8,5,-1.8874,True,False
O=NNC1(ON=NC(O)=N)OC(N1)(O)O,222.034881912,9,6,-2.0390300000000003,True,False
O=NOC(=O)NC1(NN=O)OC(O1)(N)N,222.034881912,10,4,-2.1482,True,False
O=NOC(=O)OC1(NN=N)OC(O1)(N)N,222.034881912,11,4,-1.45663,True,False
O=NNC(=O)NC1(NN=O)OC(O1)(O)N,222.034881912,9,5,-2.5416000000000003,True,False
O=NOC(N)=NC1(ON=O)NC(N1)(O)O,222.034881912,11,5,-2.9029,True,False
O=NNC(=O)NC1(ON=O)NC(N1)(O)O,222.034881912,10,6,-2.935,True,False
O=NNC(O)=NC1(ON=O)NC(N1)(O)O,222.034881912,10,6,-2.7306,True,False
O=NN=C(O)OC1(NN=N)OC(N1)(O)O,222.034881912,9,6,-2.03903,True,False
ON=NN(O)OC1(OC#N)OC(O1)(N)N,222.034881912,10,4,-1.9499200000000005,True,False
N=NON(O)NC1(NC#N)OC(O1)(O)O,222.034881912,12,6,-2.61555,False,False
N=C=NN(N)OC1(N=NO)OC(O1)(O)O,222.034881912,11,5,-2.1432300000000004,True,False
O=NN(C(ON=O)=NC(=N)N)C(O)(O)O,222.034881912,9,5,-2.49453,True,False
N=NOC(N=NOC(N)(O)O)=NC(=O)O,222.034881912,9,5,-1.07863,True,False
ON=NC(ON=NC(O)(O)O)=NC(=O)N,222.034881912,8,5,-1.7655000000000003,True,False
O=NNC(=NN=NC(O)(O)O)N=C(O)O,222.034881912,7,6,-1.9591999999999996,True,False
N#COC(ON=O)=NN(N)OC(N)(O)O,222.034881912,12,4,-2.88502,True,False
N#CON(ON=O)OC(=N)OC(N)(O)N,222.034881912,12,4,-2.2819499999999997,True,False
N#CON(NN=O)OC(=O)OC(N)(O)N,222.034881912,11,4,-2.5237200000000004,True,False
N#CON(ON=O)NC(O)=NC(N)(O)O,222.034881912,10,5,-2.71272,True,False
N=C=NN(ON=N)N=C(O)OC(O)(O)O,222.034881912,11,6,-1.7325599999999999,False,False
O=NN(C(=O)NN=O)C(N=C(O)O)(O)N,222.034881912,8,5,-1.6049000000000002,True,False
O=NN(C(O)=NN=O)C(NC(=O)N)(O)O,222.034881912,7,5,-2.1706,True,False
O=NN(C(O)=NC#N)C(ON(O)O)(O)N,222.034881912,10,5,-2.06082,True,False
N#CN(C(=O)NN=N)C(ON(O)O)(O)O,222.034881912,10,6,-1.96705,True,False
O=NOC(=O)NN=NC(OC(=O)O)(N)N,222.034881912,10,4,-1.0155000000000003,True,False
N=NOC(=N)N=NOC(OC(=O)O)(O)N,222.034881912,10,5,-0.47556000000000015,True,False
O=NNC(=N)N=NOC(OC(=O)N)(O)O,222.034881912,9,5,-1.7328299999999999,True,False
NN=NC(=O)NN=NC(OC(=O)O)(O)O,222.034881912,8,5,-1.3203999999999998,True,False
N#COC(=O)N=NOC(ON(O)O)(N)N,222.034881912,11,4,-1.4714200000000002,True,False
N#COC(=O)N=NOC(ON(O)N)(O)N,222.034881912,11,4,-1.9533200000000002,True,False
O=C=NC(=O)N=NOC(ON(O)N)(O)N,222.034881912,10,4,-2.1152,True,False
N#COC(=O)N=NNC(ON(O)N)(O)O,222.034881912,10,5,-2.3467200000000004,True,False
N#CNC(=O)N=NNC(ON(O)O)(O)O,222.034881912,9,6,-2.25822,True,False
O=C=NN(O)N=NOC(OC(=O)O)(N)N,222.034881912,10,4,-1.5495,True,False
O=C=NN(O)N=NOC(NC(O)=N)(O)O,222.034881912,9,6,-2.09453,True,False
ON=NC(ON=O)=NC(N=C(O)O)(O)N,222.034881912,8,5,-1.0839000000000003,True,False
N#CN=C(NN=O)OC(ON(O)N)(O)O,222.034881912,11,5,-2.79652,True,False
O=C=NN(N=C=O)NC(ON(O)O)(O)N,222.034881912,12,5,-3.1311000000000004,True,False
N=NN(C(=O)OC(=O)O)C(ON=N)(O)N,222.034881912,10,5,-0.42616000000000004,True,False
O=NOC(ON=NC(=O)NC(O)=N)(O)N,222.034881912,9,5,-1.1671299999999998,True,False
O=NOC(N=NN=C(O)NC(=O)O)(O)N,222.034881912,8,5,-1.2045,True,False
N=NOC(N=NOC(=N)OC(=O)N)(O)O,222.034881912,11,5,-1.0412600000000003,True,False
N#COC(N=NOC(N)=NN(O)O)(O)O,222.034881912,11,5,-2.22612,True,False
N#CNC(ON=NC(=O)ON(O)N)(O)O,222.034881912,11,5,-2.3467200000000004,True,False
O=C=NC(N=NON(N)OC(=O)O)(O)N,222.034881912,11,4,-2.0314,True,False
N#COC(N=NON(O)N=C(O)O)(O)N,222.034881912,10,5,-1.5766199999999997,True,False
N=NON(O)N(C(=O)O)C(N=C=N)(O)O,222.034881912,10,6,-1.20126,True,False
ON=NC(=N)OC(=O)OC(ON=O)(N)N,222.034881912,10,4,-0.8575300000000001,True,False
O=NNC(=O)NC(=O)OC(N=NO)(O)N,222.034881912,9,5,-1.4927000000000001,True,False
O=NNC(N)=NC(O)=NC(ON=O)(O)O,222.034881912,8,5,-2.2199999999999998,True,False
O=NOC(O)=NC(N)=NC(N=NO)(O)O,222.034881912,8,5,-1.6496,True,False
O=NNC(=O)OC(N)=NC(NN=O)(O)O,222.034881912,9,5,-2.4243999999999994,True,False
ON=NC(=O)NC(O)=NC(NN=O)(O)O,222.034881912,7,6,-1.6817000000000002,True,False
N=NOC(=O)OC(O)=NC(N=NN)(O)O,222.034881912,10,5,-1.07863,True,False
ON=NC(O)=NC(=O)OC(N=NN)(O)O,222.034881912,7,5,-1.1997999999999998,True,False
O=NOC(=O)NN(N)OC(N=C=N)(O)O,222.034881912,11,5,-2.23513,True,False
O=C=NC(N)=NN(O)OC(N=NO)(O)O,222.034881912,9,5,-2.388,True,False
O=NON(O)N=C(O)NC(N=C=O)(O)N,222.034881912,10,5,-2.3927,True,False
NN=NN(O)OC(=O)OC(OC#N)(O)N,222.034881912,10,4,-1.9533200000000002,True,False
O=NON(O)NC(=N)NC(N=C=O)(O)O,222.034881912,10,6,-2.7487299999999997,True,False
ON=NN(O)NC(O)=NC(N=C=O)(O)O,222.034881912,8,6,-2.2157,True,False
N=C=NN(O)OC(=N)NC(ON=O)(O)O,222.034881912,11,6,-1.9048600000000002,False,False
O=NOC(=NC(=O)N)NC(ON=O)(O)N,222.034881912,9,4,-2.031,True,False
O=NN=C(OC(=O)O)NC(NN=N)(O)O,222.034881912,8,6,-1.56053,True,False
N=NN=C(OC(=O)O)NC(ON=N)(O)O,222.034881912,9,6,-0.8689600000000002,True,False
N=NN=C(OC(=N)N)OC(ON=O)(O)O,222.034881912,10,5,-1.49106,True,False
O=NOC(=NC(=O)N)OC(NN=N)(O)O,222.034881912,9,5,-1.7328299999999999,True,False
ON=NC(=NC(O)=N)OC(ON=N)(O)O,222.034881912,8,6,-0.7483600000000001,True,False
ON=NC(=NC(=O)O)OC(N=NN)(O)O,222.034881912,7,5,-1.1997999999999998,True,False
N=NN=C(OC(=O)O)OC(NN=N)(O)O,222.034881912,9,6,-0.8689600000000002,True,False
N#COC(=NN(O)O)NC(ON=O)(O)N,222.034881912,11,5,-2.31462,True,False
N=C=NN(OC(=O)O)OC(ON=O)(N)N,222.034881912,11,4,-1.2760300000000004,True,False
N#CNN(N=C(O)O)NC(ON=O)(O)O,222.034881912,10,6,-2.5404199999999992,True,False
O=C=NN(ON(O)N)OC(N=C=N)(O)O,222.034881912,12,5,-2.7691299999999996,True,False
O=NN(N(O)N)C(OC#N)(O)OC(=O)N,222.034881912,10,4,-2.3537200000000005,True,False
N#CN(N(O)O)C(N=NO)(O)OC(O)=N,222.034881912,10,6,-1.2807500000000003,True,False
N=NOC(ON=NC(=O)O)(N)OC(O)=N,222.034881912,9,5,0.09013999999999994,True,False
ON=NC(N=NOC(O)=N)(O)OC(O)=N,222.034881912,9,6,-0.1826599999999997,True,False
O=NOC(N=NN=C(O)O)(O)NC(O)=N,222.034881912,7,6,-0.7904299999999997,True,False
O=C=NC(N=NN=C(O)O)(N)ON(O)O,222.034881912,9,5,-1.2565999999999997,True,False
N#COC(N=NOC(=O)N)(O)ON(O)N,222.034881912,11,4,-1.9533200000000002,True,False
O=C=NC(ON=NC(O)=N)(O)NN(O)O,222.034881912,10,6,-1.6126300000000002,True,False
N#COC(NN=NC(O)=N)(O)ON(O)O,222.034881912,9,6,-1.4507500000000002,True,False
N#COC(N=NON(O)N)(N)OC(=O)O,222.034881912,11,4,-1.38762,True,False
ON=NC(N=C=NN(O)O)(O)OC(O)=N,222.034881912,10,6,-0.8899300000000001,True,False
O=NNC(=O)OC(N=NO)(N)N=C(O)O,222.034881912,8,5,-0.7225999999999999,True,False
O=NOC(=N)NC(ON=O)(O)NC(O)=N,222.034881912,9,6,-1.4072600000000004,True,False
ON=NC(N)=NC(NN=O)(O)OC(=O)O,222.034881912,7,5,-1.2883,True,False
N=NOC(=N)OC(ON=O)(O)NC(=O)N,222.034881912,10,5,-1.1297600000000003,True,False
O=NN=C(N)OC(N=NO)(O)OC(O)=N,222.034881912,8,5,-1.0465300000000002,True,False
ON=NC(=N)OC(N=NN)(O)OC(=O)O,222.034881912,8,5,-0.59673,True,False
O=NNC(O)=NC(ON=O)(O)NC(O)=N,222.034881912,8,6,-1.4446299999999996,True,False
NN=NC(O)=NC(ON=O)(O)NC(=O)O,222.034881912,7,5,-1.2045,True,False
N=NOC(O)=NC(NN=N)(O)OC(=O)O,222.034881912,9,6,-0.3032599999999998,True,False
NN=NC(=O)OC(N=NO)(O)OC(O)=N,222.034881912,8,5,-0.59673,True,False
ON=NC(=O)NC(N=C=O)(O)ON(O)N,222.034881912,9,5,-2.0267000000000004,True,False
O=C=NC(=O)NC(ON=O)(O)ON(N)N,222.034881912,10,4,-2.6856000000000004,True,False
N#COC(O)=NC(N=NO)(O)NN(O)O,222.034881912,10,6,-1.57192,True,False
N#CNC(=O)NC(NN=O)(O)ON(O)O,222.034881912,9,6,-2.34672,True,False
N#CN=C(O)OC(ON=O)(O)ON(N)N,222.034881912,11,4,-2.31932,True,False
N#CN=C(O)OC(N=NO)(O)ON(O)N,222.034881912,10,5,-1.6604199999999998,True,False
N=C=NC(=O)OC(N=NN)(O)ON(O)O,222.034881912,10,5,-1.18283,True,False
O=NON(O)NC(OC#N)(N)OC(O)=N,222.034881912,11,5,-1.6277499999999998,True,False
O=NON(O)OC(NC#N)(O)N=C(O)N,222.034881912,10,5,-2.23082,True,False
N#CNN(O)NC(N=NO)(O)OC(=O)O,222.034881912,10,6,-1.6925199999999996,True,False
N#CON(O)OC(N=NO)(O)OC(=N)N,222.034881912,10,5,-1.6230500000000005,True,False
N#CNN(O)OC(ON=O)(O)OC(=N)N,222.034881912,11,5,-2.19345,True,False
O=C=NN(O)OC(N=C=O)(O)ON(N)N,222.034881912,12,4,-3.2196,True,False
ON=NC(N=NO)(N)OC(=N)OC(=O)O,222.034881912,9,5,-0.11482999999999999,True,False
N=NOC(ON=O)(O)N=C(O)NC(O)=N,222.034881912,9,6,-0.7530600000000001,True,False
NN=NC(ON=O)(O)N=C(O)OC(=O)N,222.034881912,9,4,-1.3767999999999998,True,False
O=C=NC(ON=N)(O)ON(O)OC(=N)N,222.034881912,11,5,-1.6637600000000003,True,False
N#COC(ON=N)(O)ON(N)OC(=O)N,222.034881912,11,4,-1.8321500000000004,True,False
N#COC(N=NO)(O)NN(N)OC(=O)O,222.034881912,10,5,-1.7810200000000003,True,False
N=C=NC(NN=O)(O)ON(O)NC(=O)O,222.034881912,9,6,-1.58093,True,False
O=C=NC(ON=N)(O)OC(=O)NN(O)N,222.034881912,11,5,-1.9055300000000002,True,False
N#COC(OC#N)(O)NN(O)NN(O)O,222.034881912,12,6,-2.7188400000000006,False,False
NN=NC(NN=O)(N=C(O)O)OC(=O)O,222.034881912,7,5,-0.6387999999999998,True,False
N#COC(ON=O)(OC(O)=N)NN(O)N,222.034881912,11,5,-1.6277499999999998,True,False
N#COC(NN=O)(OC(O)=N)ON(O)N,222.034881912,10,5,-1.6277499999999998,True,False
O=C=NC(NN=O)(N=C(O)O)NN(O)O,222.034881912,9,6,-1.7385000000000002,True,False
O=C=NC(N=NO)(NC(=O)N)ON(O)O,222.034881912,9,5,-1.5448,True,False
O=C=NC(NN=N)(OC(=O)N)ON(O)O,222.034881912,10,5,-1.4236300000000002,True,False
N=C=NC(ON=N)(OC(=O)N)ON(O)O,222.034881912,11,5,-0.5797599999999998,True,False
N#CNC(N=NO)(OC(=O)N)ON(O)O,222.034881912,10,5,-1.3829200000000004,True,False
O=NOC(N1C(N=N1)(O)NC(=O)O)(O)N,222.034881912,10,5,-2.1993,True,False
OC(O)=NC1(O)N=NOC(NN=N1)(O)O,222.034881912,10,6,-1.9879000000000002,True,False
N#CN(C(NN=O)(O)O)C1(N)ON(O)O1,222.034881912,11,5,-3.2256200000000006,True,False
O=NOC(NN=NC1(N)OC(=N)O1)(O)O,222.034881912,11,5,-2.2113300000000002,True,False
O=NOC(N=NNC1(O)OC(=O)O1)(N)N,222.034881912,11,4,-2.0597,True,False
N=NN1C(ON=O)(O)N(C(=O)N)C1(O)O,222.034881912,9,5,-2.47383,True,False
O=NN1C(ON=O)(O)N=C(O)OC1(N)N,222.034881912,10,4,-2.2557000000000005,True,False
O=NN1C(ON=N)(O)N=C(O)OC1(O)N,222.034881912,10,5,-1.9575300000000002,True,False
N=NN1C(ON=O)(O)OC(N)=NC1(O)O,222.034881912,11,5,-2.5232300000000003,True,False
O=NOC1(N)NC(=O)OC(N=NO1)(O)N,222.034881912,11,4,-2.0597,True,False
O=NOC1(O)NC(=N)OC(N=NO1)(O)N,222.034881912,11,5,-2.2113300000000002,True,False
N=NNC1(O)NC(=O)OC(N=NO1)(O)O,222.034881912,10,6,-2.1549300000000002,True,False
O=C=NC1(N)NN(O)OC(ON=N1)(O)O,222.034881912,12,5,-2.987099999999999,True,False
N#COC1(N)ON(O)NC(ON=N1)(O)O,222.034881912,12,5,-2.8252199999999994,True,False
O=C=NC1(O)NN(O)NC(N=NO1)(O)O,222.034881912,12,6,-3.3804999999999996,False,False
O=NOC1(O)ON(O)NC(N=C=N1)(O)N,222.034881912,12,5,-2.8348000000000004,True,False
O=NOC1(O)NN(N)OC(N=C=N1)(O)O,222.034881912,12,5,-3.3166999999999995,True,False
ON=NC(OC(=O)OC1(N)N=NN1)(O)O,222.034881912,11,5,-1.8827000000000003,True,False
ON=NC(OC(=O)NC1(O)ON=N1)(O)N,222.034881912,10,5,-1.8826999999999998,True,False
N=NNC(OC(=O)OC1(O)ON=N1)(O)N,222.034881912,11,5,-1.7615300000000005,True,False
O=NOC(ON(O)NC1(O)N=C=N1)(O)N,222.034881912,12,5,-2.8348000000000004,True,False
O=NOC(N1C(ON=N)(O)OC1=N)(O)N,222.034881912,11,5,-1.92016,True,False
N=NOC(N1C(N=NO)(O)NC1=O)(O)O,222.034881912,9,6,-1.9849300000000003,True,False
O=NNC(N1C(OC#N)(O)ON1O)(O)N,222.034881912,11,5,-3.22562,True,False
ON=NC(N1C(N=C=N)(O)ON1O)(O)O,222.034881912,11,6,-2.3666300000000002,False,False
O=NOC(OC=1OC(N=NN)(O)N1)(O)N,222.034881912,11,4,-2.4210000000000003,True,False
O=NOC(ON1OC(OC#N)(N)N1)(O)N,222.034881912,12,4,-3.00222,True,False
O=NOC(NN1OC(N=C=N)(O)O1)(O)N,222.034881912,12,5,-2.71363,True,False
N#COC(ON1OC(N=NO)(N)O1)(O)N,222.034881912,11,4,-2.4318200000000005,True,False
N#COC(NN1OC(ON=N)(N)O1)(O)O,222.034881912,12,5,-2.70405,True,False
O=NNC1(O)OC(ON=N1)(O)OC(=N)N,222.034881912,10,5,-2.2113300000000002,True,False
N#CNC1(O)OC(ON=N1)(N)ON(O)O,222.034881912,12,5,-2.34332,True,False
O=C=NC1(O)NC(N=NO1)(O)NN(O)O,222.034881912,12,6,-2.8986,False,False
N=NOC(OC(O)=N)(O)NC1(O)ON=N1,222.034881912,11,6,-1.3474600000000003,False,False
O=NNC1(O)NC(NN=O)(O)N1C(=O)O,222.034881912,8,6,-2.6811999999999996,True,False
N#COC1(N)OC(ON=O)(O)N1N(O)N,222.034881912,12,4,-2.83222,True,False
O=NOC1(N)NC(ON=O)(N)OC(=O)N1,222.034881912,11,4,-2.1482,True,False
O=NOC1(N)NC(ON=O)(O)OC(=N)N1,222.034881912,11,5,-2.2998300000000005,True,False
O=NNC1(N)NC(ON=N)(O)OC(=O)O1,222.034881912,11,5,-1.8500299999999994,True,False
ON=NC1(N)OC(ON=N)(O)NC(=O)O1,222.034881912,10,5,-1.27963,True,False
N=NOC1(O)OC(NN=O)(O)N=C(O)N1,222.034881912,10,6,-2.0390300000000003,True,False
N=C=NC1(N)OC(ON=O)(O)ON(N)O1,222.034881912,12,4,-2.3202300000000005,True,False
N#CNC1(O)OC(ON=O)(O)ON(N)N1,222.034881912,12,5,-3.39562,True,False
N=C=NC1(O)OC(NN=O)(O)NN(O)O1,222.034881912,11,6,-2.62513,False,False
O=NNC(NN=O)(O)NC1(N)OC(=O)O1,222.034881912,10,5,-2.5416000000000007,True,False
N=NNC(ON=O)(O)OC1(N)OC(=O)N1,222.034881912,10,5,-1.8500300000000007,True,False
N=NNC(ON=O)(O)NC1(O)OC(=O)N1,222.034881912,10,6,-2.243430000000001,True,False
N=NNC(ON=O)(O)NC1(O)OC(O)=N1,222.034881912,10,6,-2.0390300000000003,True,False
O=C=NC(ON=O)(N)OC1(N)ON(O)N1,222.034881912,12,4,-2.6822,True,False
O=C=NC(ON=O)(O)NC1(O)ON(N)N1,222.034881912,12,5,-3.5575,True,False
N#COC(ON=O)(O)NC1(O)NN(O)N1,222.034881912,12,6,-3.3071200000000003,False,False
ON(O)OC1(ON=NC(N)(O)O)N=C=N1,222.034881912,12,5,-2.2643999999999993,True,False
O=NN(C(O)(O)O)C1(N=C=N)ON(N)O1,222.034881912,11,5,-3.0255300000000003,True,False
N#CN(C(N)(O)O)C1(NN=O)ON(O)O1,222.034881912,11,5,-3.2256199999999997,True,False
N#CN(C(O)(O)O)C1(NN=N)ON(O)O1,222.034881912,11,6,-2.9274500000000003,False,False
ON=NC1(ON=NC(O)(O)O)OC(N)=N1,222.034881912,11,5,-2.244,True,False
NN=NC1(N=NNC(O)(O)O)OC(=O)O1,222.034881912,10,5,-2.3646000000000003,True,False
O=NN1C(NN=O)(OC(O)=N)NC1(O)O,222.034881912,9,6,-2.4394299999999998,True,False
ON=NC1(N=C(O)O)OC(NN=N1)(O)O,222.034881912,9,6,-1.5060000000000002,True,False
N#COC1(ON(O)O)OC(ON=N1)(N)N,222.034881912,12,4,-1.9499200000000005,True,False
N#COC1(ON(O)O)OC(N=NN1)(O)N,222.034881912,12,5,-2.3433200000000007,True,False
O=NNC(OC1(ON=N1)NC(O)=N)(O)O,222.034881912,9,6,-2.03903,True,False
O=C=NC(OC1(ON=N1)NN(O)O)(O)N,222.034881912,12,5,-2.5052,True,False
O=NNC(OC1(N=NO)OC(=O)O1)(N)N,222.034881912,10,4,-1.5777999999999999,True,False
O=NOC(NC1(ON=O)NC(=N)N1)(O)O,222.034881912,10,6,-2.6932300000000002,True,False
N=NOC(NC1(ON=N)OC(O)=N1)(O)O,222.034881912,11,6,-1.3474600000000003,False,False
N=NNC(OC1(ON=N)OC(O)=N1)(O)O,222.034881912,10,6,-1.3474600000000003,True,False
O=NOC(OC1(N=C=O)ON(N)N1)(O)N,222.034881912,12,4,-3.1641,True,False
O=NOC(NC1(OC#N)NN(O)N1)(O)O,222.034881912,12,6,-3.3071200000000003,False,False
N#COC(NC1(ON=O)ON(O)O1)(N)N,222.034881912,12,4,-2.520320000000001,True,False
NN=NC1(O)OC(NN=O)(NC(=O)O)O1,222.034881912,8,5,-1.8873999999999995,True,False
O=NNC1(N)OC(N=C=O)(ON(O)N)O1,222.034881912,11,4,-2.6822000000000004,True,False
N#COC1(N=NN1)N(N(O)O)C(O)(O)O,222.034881912,12,6,-3.0486199999999997,False,False
N=C=NC1(ON=O)NN(O)N1C(O)(O)O,222.034881912,12,6,-2.93703,False,False
N=C=NC1(NN=O)ON(O)N1C(O)(O)O,222.034881912,11,6,-2.93703,False,False
N=NOC1(N=NO)OC(NC(O)(O)O)=N1,222.034881912,11,6,-2.0343299999999997,False,False
O=C=NC1(N=NO)ON(NC(N)(O)O)O1,222.034881912,11,5,-2.9871000000000003,True,False
N=NOC1(NN=O)OC(NC(O)=N1)(O)O,222.034881912,10,6,-2.0390300000000003,True,False
O=C=NC1(N=NO)NC(ON(O)N1)(O)O,222.034881912,11,6,-2.8986,False,False
NN=NC1(ON=O)OC(NC(=O)O)(N)O1,222.034881912,9,4,-1.4940000000000002,True,False
N=NNC1(N=NO)OC(OC(=O)N)(O)O1,222.034881912,9,5,-1.27963,True,False
O=C=NC1(N=NN)OC(ON(O)O)(O)N1,222.034881912,11,5,-2.5052,True,False
N#COC1(N=NN)OC(NN(O)O)(O)O1,222.034881912,11,5,-2.34332,True,False
N#CNC1(N=NO)OC(NN(O)O)(O)O1,222.034881912,11,6,-2.25482,False,False
OC1(O)NC2(O)ON=NC(N1N=N2)(O)O,222.034881912,12,6,-3.5484000000000004,False,False
OC1(O)NC(N=NO1)(O)N2C(N=N2)(O)O,222.034881912,12,6,-3.5484,False,False
O=NOC(N1C2(O)OC1(N)N=NO2)(O)N,222.034881912,12,4,-2.8501000000000003,True,False
N=NN1C(ON=NC2(O)OC1(O)N2)(O)O,222.034881912,11,6,-2.9453300000000002,False,False
NC12OC(ON=NC(N=NN2)(O)O)(O)O1,222.034881912,12,5,-2.8431,True,False
O=NN1C(N2C(NN=O)(N)OC12O)(O)O,222.034881912,10,5,-3.6438999999999995,True,False
O=NNC1(O)OC2(O)OC(N=NN12)(O)N,222.034881912,11,5,-3.2435000000000005,True,False
O=NN1C2(N)OC1(O)NC(N=NO2)(O)O,222.034881912,11,5,-3.2434999999999996,True,False
O=NN1C2(O)OC(N=NO)(O)OC1(N)N2,222.034881912,10,5,-2.7616000000000005,True,False
O=NN1C2(O)OC(NN=O)(O)NC1(O)N2,222.034881912,10,6,-3.7254,True,False
O=NOC1(N)OC2(O)NC(ON=N2)(N)O1,222.034881912,12,4,-2.5382,True,False
O=NOC1(N)OC2(O)OC(NN=N2)(N)O1,222.034881912,12,4,-2.5382,True,False
NN=NC1(O)OC2(O)OC(ON=N2)(O)N1,222.034881912,11,5,-2.8431,True,False
N=NOC12NC(ON=NC(N2)(O)O1)(O)O,222.034881912,12,6,-2.63343,False,False
N=NN1C2(OC1(O)N)OC(N2N=O)(O)O,222.034881912,10,5,-2.9523299999999995,True,False
N=NOC(OC12OC(NN=N2)(N)O1)(O)O,222.034881912,12,5,-2.2400300000000004,True,False
O=NOC(ON=NC12OC(N2)(O)N1)(O)N,222.034881912,12,5,-2.9316000000000004,True,False
NN=NC(N=NOC12OC(O2)(O)O1)(O)N,222.03488191200003,11,4,-2.4497,True,False
N=NOC(NN=NC12OC(O2)(O)O1)(O)N,222.034881912,11,5,-2.24003,True,False
O=NNC12OC(N2C(ON=O)(O)N)(O)N1,222.034881912,11,5,-3.332,True,False
O=NOC12NC(N2C(ON=O)(O)O)(N)N1,222.034881912,12,5,-3.332,True,False
O=NNC12OC(N2C(ON=O)(O)O)(N)N1,222.034881912,11,5,-3.332,True,False
N=NOC12OC(N2)(O1)NC(ON=O)(O)N,222.034881912,12,5,-2.32853,True,False
O=NOC12OC(N2)(N1)NC(NN=O)(O)O,222.034881912,11,6,-3.4135,False,False
O=NNC1(O)N2C(ON=N1)(N)OC2(O)O,222.034881912,11,5,-3.2435,True,False
O=NNC1(O)OC2(N)OC(ON=N1)(O)N2,222.034881912,11,5,-2.9315999999999995,True,False
N=NNC1(O)NC2(O)OC(ON=N1)(O)O2,222.034881912,11,6,-2.6334299999999997,False,False
N=NOC1(O)OC(N1)(O)NC2(O)ON=N2,222.034881912,12,6,-2.6334299999999997,False,False
O=NNC1(O)NC(N1)(O)OC2(O)ON=N2,222.034881912,11,6,-3.3249999999999997,False,False
O=NNC1(N)NC2(N=NO1)OC(O2)(O)O,222.034881912,11,5,-2.931599999999999,True,False
O=NNC12OC(ON=O)(N)N2C(N1)(O)O,222.034881912,11,5,-3.332,True,False
O=NOC12OC(NN=N)(O)N2C(O1)(O)N,222.034881912,11,5,-2.6404300000000003,True,False
O=NOC12NC(N=NO)(N)OC(O2)(N)O1,222.034881912,11,4,-2.0563,True,False
O=NNC12OC(ON=N)(O)OC(N2)(O)N1,222.034881912,11,6,-2.7219300000000004,False,False
N=NNC(N=NO)(O)OC12OC(O2)(N)O1,222.034881912,10,5,-1.7581300000000004,True,False
ON=NC12NC(N1C(N=NO2)(O)O)(O)O,222.034881912,11,6,-3.0665,False,False
N=NN1C2(NN=O)OC(OC1(O)O)(O)N2,222.034881912,10,6,-3.03383,True,False
O=NNC12NC(OC(N=NO2)(O)O)(O)N1,222.034881912,11,6,-3.325,False,False
N=NNC12OC(OC(NN=N2)(O)O)(O)O1,222.034881912,11,6,-2.63343,False,False
N=NN1C2(ON=O)OC1(N)OC(N2)(O)O,222.034881912,11,5,-2.6404300000000003,True,False
O=NN1C2(NN=N)OC1(O)NC(O2)(O)O,222.034881912,10,6,-3.03383,True,False
O=NNC12OC(N=NO2)(N)NC(O1)(O)O,222.034881912,11,5,-2.9316,True,False
ON=NC12NC(N=NO2)(O)OC(O1)(O)N,222.034881912,11,5,-2.3612,True,False
N=NOC12OC(ON=N2)(O)OC(O1)(N)N,222.034881912,12,4,-1.8466300000000002,True,False
O=NOC1(N)OC2(N=NN2)NC(O1)(O)O,222.034881912,12,5,-2.9316,True,False
ON=NC1(O)OC2(ON=N2)NC(O1)(O)N,222.034881912,11,5,-2.3612,True,False
O=NOC1(OC(N)(O)O)OC2(N=NN2)N1,222.034881912,12,5,-2.9315999999999995,True,False
